ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
12,0.0000271533,Filinia,1990_8_26,46.251200,-89.503400,26,8,1990
20,0.000104284,Filinia,1991_7_22,46.251200,-89.503400,22,7,1991
126,0.000793349,Filinia,1986_6_23,46.251200,-89.503400,23,6,1986
297,0.00154862,Filinia,1992_6_4,46.251200,-89.503400,4,6,1992
356.5,0.00185887,Filinia,1992_7_30,46.251200,-89.503400,30,7,1992
713,0.00308643,Filinia,1989_6_19,46.251200,-89.503400,19,6,1989
198,0.00103242,Filinia,1992_7_23,46.251200,-89.503400,23,7,1992
138.5,0.00072217,Filinia,1991_8_12,46.251200,-89.503400,12,8,1991
20,0.000104284,Filinia,1992_7_2,46.251200,-89.503400,2,7,1992
520.5,0.002714,Filinia,1985_9_16,46.251200,-89.503400,16,9,1985
27.5,0.000119042,Filinia,1989_7_17,46.251200,-89.503400,17,7,1989
25,0.000186925,Filinia,1985_7_1,46.251200,-89.503400,1,7,1985
79,0.000411924,Filinia,1991_8_19,46.251200,-89.503400,19,8,1991
59.5,0.000310246,Filinia,1993_6_17,46.251200,-89.503400,17,6,1993
20,0.000104284,Filinia,1986_7_28,46.251200,-89.503400,28,7,1986
1188,0.0025713,Filinia,1989_8_28,46.251200,-89.503400,28,8,1989
686,0.00242963,Filinia,1984_7_8,46.251200,-89.503400,8,7,1984
79,0.000411924,Filinia,1993_6_3,46.251200,-89.503400,3,6,1993
4791,0.0169685,Filinia,1984_7_1,46.251200,-89.503400,1,7,1984
20,0.0000708347,Filinia,1984_9_9,46.251200,-89.503400,9,9,1984
20,0.000104284,Filinia,1992_6_25,46.251200,-89.503400,25,6,1992
313,0.00110856,Filinia,1988_7_25,46.251200,-89.503400,25,7,1988
445,0.00232033,Filinia,1993_8_31,46.251200,-89.503400,31,8,1993
29.5,0.000136406,Filinia,1989_5_19,46.251200,-89.503400,19,5,1989
515,0.00182399,Filinia,1988_8_8,46.251200,-89.503400,8,8,1988
12,0.0000342368,Filinia,1989_6_5,46.251200,-89.503400,5,6,1989
461.5,0.00163451,Filinia,1988_8_1,46.251200,-89.503400,1,8,1988
59.5,0.000310246,Filinia,1991_9_2,46.251200,-89.503400,2,9,1991
35,0.000220375,Filinia,1986_5_26,46.251200,-89.503400,26,5,1986
50,0.000314821,Filinia,1986_6_9,46.251200,-89.503400,9,6,1986
9424.8,0.049143,Filinia,1994_8_18,46.251200,-89.503400,18,8,1994
33.9,0.000133405,Filinia,1995_8_24,46.251200,-89.503400,24,8,1995
22.6,0.0000889369,Filinia,1995_5_25,46.251200,-89.503400,25,5,1995
12545.3,0.065414,Filinia,1994_8_4,46.251200,-89.503400,4,8,1994
67.9,0.000267204,Filinia,1995_7_27,46.251200,-89.503400,27,7,1995
47.5,0.000247676,Filinia,1994_5_26,46.251200,-89.503400,26,5,1994
11.3,0.0000444685,Filinia,1995_9_5,46.251200,-89.503400,5,9,1995
8981.3,0.0468305,Filinia,1994_7_28,46.251200,-89.503400,28,7,1994
11.3,0.0000444685,Filinia,1995_7_13,46.251200,-89.503400,13,7,1995
15.8,0.0000823847,Filinia,1994_6_2,46.251200,-89.503400,2,6,1994
101.8,0.00040061,Filinia,1995_8_31,46.251200,-89.503400,31,8,1995
665.3,0.00346902,Filinia,1994_7_14,46.251200,-89.503400,14,7,1994
3342.2,0.017427,Filinia,1994_9_1,46.251200,-89.503400,1,9,1994
95,0.000495351,Filinia,1994_6_9,46.251200,-89.503400,9,6,1994
15.8,0.0000823847,Filinia,1994_6_16,46.251200,-89.503400,16,6,1994
142.6,0.000743548,Filinia,1994_9_6,46.251200,-89.503400,6,9,1994
1108.8,0.00578153,Filinia,1994_7_21,46.251200,-89.503400,21,7,1994
126.7,0.000660642,Filinia,1994_6_23,46.251200,-89.503400,23,6,1994
45.3,0.000178267,Filinia,1995_7_20,46.251200,-89.503400,20,7,1995
1077.1,0.00561624,Filinia,1994_7_7,46.251200,-89.503400,7,7,1994
33.9,0.000133405,Filinia,1995_8_17,46.251200,-89.503400,17,8,1995
39.6,0.000206483,Filinia,1994_6_30,46.251200,-89.503400,30,6,1994
11.3,0.0000444685,Filinia,1995_7_6,46.251200,-89.503400,6,7,1995
649.4,0.00338612,Filinia,1994_5_17,46.251200,-89.503400,17,5,1994
9852.5,0.0513731,Filinia,1994_8_25,46.251200,-89.503400,25,8,1994
181,0.000712283,Filinia,1995_8_3,46.251200,-89.503400,3,8,1995
1045.4,0.00545095,Filinia,1994_8_11,46.251200,-89.503400,11,8,1994
31.5,0.0000712774,"Filinia terminalis",1991_6_24,46.251200,-89.503400,24,6,1991
31.5,0.0000898716,"Filinia terminalis",1991_7_15,46.251200,-89.503400,15,7,1991
59.5,0.000210733,"Filinia terminalis",1991_6_3,46.251200,-89.503400,3,6,1991
59.5,0.000134635,"Filinia terminalis",1991_7_1,46.251200,-89.503400,1,7,1991
20,0.0000452555,"Filinia terminalis",1991_9_2,46.251200,-89.503400,2,9,1991
20,0.0000452555,"Filinia terminalis",1991_8_5,46.251200,-89.503400,5,8,1991
59.5,0.000134635,"Filinia terminalis",1991_8_12,46.251200,-89.503400,12,8,1991
59.5,0.000134635,"Filinia terminalis",1991_6_17,46.251200,-89.503400,17,6,1991
39.5,0.0000893797,"Filinia terminalis",1991_8_19,46.251200,-89.503400,19,8,1991
99,0.000350632,"Filinia terminalis",1991_6_10,46.251200,-89.503400,10,6,1991
451.5,0.00119932,"Gastropus hyptopus",1989_7_3,46.251200,-89.503400,3,7,1989
9628.5,0.0322071,"Gastropus hyptopus",1995_8_24,46.251200,-89.503400,24,8,1995
1029,0.00445432,"Gastropus hyptopus",1984_7_22,46.251200,-89.503400,22,7,1984
16.5,0.0000568154,"Gastropus hyptopus",1986_7_7,46.251200,-89.503400,7,7,1986
20,0.000053126,"Gastropus hyptopus",1987_8_31,46.251200,-89.503400,31,8,1987
515,0.001368,"Gastropus hyptopus",1993_6_10,46.251200,-89.503400,10,6,1993
158.5,0.000545772,"Gastropus hyptopus",1989_7_24,46.251200,-89.503400,24,7,1989
2875,0.00820256,"Gastropus hyptopus",1990_6_25,46.251200,-89.503400,25,6,1990
1544.5,0.00410266,"Gastropus hyptopus",1992_6_4,46.251200,-89.503400,4,6,1992
357,0.00154538,"Gastropus hyptopus",1984_7_29,46.251200,-89.503400,29,7,1984
6.5,0.0000223818,"Gastropus hyptopus",1986_8_25,46.251200,-89.503400,25,8,1986
336.5,0.00115869,"Gastropus hyptopus",1987_5_25,46.251200,-89.503400,25,5,1987
614,0.00163097,"Gastropus hyptopus",1991_7_29,46.251200,-89.503400,29,7,1991
448.5,0.00154434,"Gastropus hyptopus",1989_5_29,46.251200,-89.503400,29,5,1989
39.5,0.000104924,"Gastropus hyptopus",1987_9_7,46.251200,-89.503400,7,9,1987
277,0.000735796,"Gastropus hyptopus",1992_6_25,46.251200,-89.503400,25,6,1992
237.5,0.000817797,"Gastropus hyptopus",1989_7_10,46.251200,-89.503400,10,7,1989
249.5,0.000859117,"Gastropus hyptopus",1989_7_17,46.251200,-89.503400,17,7,1989
396,0.0010519,"Gastropus hyptopus",1992_8_20,46.251200,-89.503400,20,8,1992
4718.1,0.0157819,"Gastropus hyptopus",1995_7_6,46.251200,-89.503400,6,7,1995
16,0.0000425008,"Gastropus hyptopus",1987_8_10,46.251200,-89.503400,10,8,1987
356.5,0.00122756,"Gastropus hyptopus",1989_8_14,46.251200,-89.503400,14,8,1989
594,0.00157784,"Gastropus hyptopus",1992_8_6,46.251200,-89.503400,6,8,1992
1370,0.00404348,"Gastropus hyptopus",1990_6_11,46.251200,-89.503400,11,6,1990
184.5,0.000490088,"Gastropus hyptopus",1987_8_3,46.251200,-89.503400,3,8,1987
10,0.000026563,"Gastropus hyptopus",1988_5_23,46.251200,-89.503400,23,5,1988
594,0.00157784,"Gastropus hyptopus",1992_8_13,46.251200,-89.503400,13,8,1992
53,0.000140784,"Gastropus hyptopus",1987_7_20,46.251200,-89.503400,20,7,1987
578,0.00119416,"Gastropus hyptopus",1990_8_20,46.251200,-89.503400,20,8,1990
1742,0.00754075,"Gastropus hyptopus",1984_6_24,46.251200,-89.503400,24,6,1984
1069,0.00220857,"Gastropus hyptopus",1990_6_4,46.251200,-89.503400,4,6,1990
3192,0.0109912,"Gastropus hyptopus",1990_7_30,46.251200,-89.503400,30,7,1990
396,0.0010519,"Gastropus hyptopus",1987_7_13,46.251200,-89.503400,13,7,1987
20,0.000053126,"Gastropus hyptopus",1987_8_24,46.251200,-89.503400,24,8,1987
8791,0.0198921,"Gastropus hyptopus",1990_7_9,46.251200,-89.503400,9,7,1990
380,0.00100939,"Gastropus hyptopus",1991_6_24,46.251200,-89.503400,24,6,1991
237.5,0.000467312,"Gastropus hyptopus",1987_6_29,46.251200,-89.503400,29,6,1987
2059,0.00607703,"Gastropus hyptopus",1990_7_2,46.251200,-89.503400,2,7,1990
3801.6,0.0127163,"Gastropus hyptopus",1995_6_15,46.251200,-89.503400,15,6,1995
126,0.000334694,"Gastropus hyptopus",1985_6_10,46.251200,-89.503400,10,6,1985
47.5,0.000126174,"Gastropus hyptopus",1991_7_15,46.251200,-89.503400,15,7,1991
4099,0.0274221,"Gastropus hyptopus",1987_6_8,46.251200,-89.503400,8,6,1987
1462,0.00632869,"Gastropus hyptopus",1985_5_27,46.251200,-89.503400,27,5,1985
15896.6,0.0531737,"Gastropus hyptopus",1995_7_27,46.251200,-89.503400,27,7,1995
119,0.000234148,"Gastropus hyptopus",1987_8_17,46.251200,-89.503400,17,8,1987
2990,0.00794234,"Gastropus hyptopus",1992_5_21,46.251200,-89.503400,21,5,1992
67.5,0.000139456,"Gastropus hyptopus",1990_5_19,46.251200,-89.503400,19,5,1990
463.5,0.0010944,"Gastropus hyptopus",1990_5_28,46.251200,-89.503400,28,5,1990
3271,0.0112632,"Gastropus hyptopus",1990_8_6,46.251200,-89.503400,6,8,1990
4807.5,0.0165539,"Gastropus hyptopus",1990_7_23,46.251200,-89.503400,23,7,1990
2624.9,0.00878022,"Gastropus hyptopus",1995_9_5,46.251200,-89.503400,5,9,1995
10714.6,0.0358401,"Gastropus hyptopus",1995_8_17,46.251200,-89.503400,17,8,1995
356.5,0.000946972,"Gastropus hyptopus",1992_8_27,46.251200,-89.503400,27,8,1992
2475,0.00657435,"Gastropus hyptopus",1992_5_28,46.251200,-89.503400,28,5,1992
6381.3,0.0213453,"Gastropus hyptopus",1995_5_25,46.251200,-89.503400,25,5,1995
1007,0.00336839,"Gastropus hyptopus",1995_6_22,46.251200,-89.503400,22,6,1995
190,0.000504697,"Gastropus hyptopus",1993_5_27,46.251200,-89.503400,27,5,1993
370.5,0.00127576,"Gastropus hyptopus",1989_5_22,46.251200,-89.503400,22,5,1989
4538,0.0111614,"Gastropus hyptopus",1990_8_13,46.251200,-89.503400,13,8,1990
1544.5,0.00410266,"Gastropus hyptopus",1991_5_27,46.251200,-89.503400,27,5,1991
10646.7,0.0356129,"Gastropus hyptopus",1995_7_13,46.251200,-89.503400,13,7,1995
1134,0.00390476,"Gastropus hyptopus",1985_5_20,46.251200,-89.503400,20,5,1985
575,0.00248905,"Gastropus hyptopus",1984_6_3,46.251200,-89.503400,3,6,1984
812,0.00215692,"Gastropus hyptopus",1992_7_9,46.251200,-89.503400,9,7,1992
218,0.000943676,"Gastropus hyptopus",1984_9_9,46.251200,-89.503400,9,9,1984
185,0.000800826,"Gastropus hyptopus",1984_8_26,46.251200,-89.503400,26,8,1984
2712,0.0117397,"Gastropus hyptopus",1984_6_17,46.251200,-89.503400,17,6,1984
14674.6,0.0490861,"Gastropus hyptopus",1995_8_10,46.251200,-89.503400,10,8,1995
1008,0.0034709,"Gastropus hyptopus",1985_6_17,46.251200,-89.503400,17,6,1985
1219.5,0.00323936,"Gastropus hyptopus",1986_5_26,46.251200,-89.503400,26,5,1986
740.5,0.0025498,"Gastropus hyptopus",1989_8_7,46.251200,-89.503400,7,8,1989
475,0.00163559,"Gastropus hyptopus",1989_6_12,46.251200,-89.503400,12,6,1989
911,0.00241989,"Gastropus hyptopus",1992_7_16,46.251200,-89.503400,16,7,1992
165,0.00071425,"Gastropus hyptopus",1984_8_19,46.251200,-89.503400,19,8,1984
59.5,0.00015805,"Gastropus hyptopus",1991_7_8,46.251200,-89.503400,8,7,1991
5782,0.0250291,"Gastropus hyptopus",1984_7_1,46.251200,-89.503400,1,7,1984
495,0.00131487,"Gastropus hyptopus",1991_6_3,46.251200,-89.503400,3,6,1991
328.5,0.00113114,"Gastropus hyptopus",1989_7_31,46.251200,-89.503400,31,7,1989
1572.7,0.00526064,"Gastropus hyptopus",1995_6_29,46.251200,-89.503400,29,6,1995
40,0.0000826405,"Gastropus hyptopus",1990_9_4,46.251200,-89.503400,4,9,1990
211.5,0.000416154,"Gastropus hyptopus",1987_6_22,46.251200,-89.503400,22,6,1987
286.5,0.000986521,"Gastropus hyptopus",1985_5_17,46.251200,-89.503400,17,5,1985
119,0.0003161,"Gastropus hyptopus",1989_9_5,46.251200,-89.503400,5,9,1989
25,0.0000491908,"Gastropus hyptopus",1986_6_2,46.251200,-89.503400,2,6,1986
752.5,0.00199887,"Gastropus hyptopus",1992_7_30,46.251200,-89.503400,30,7,1992
6847,0.0296392,"Gastropus hyptopus",1984_6_10,46.251200,-89.503400,10,6,1984
689,0.00183019,"Gastropus hyptopus",1989_6_26,46.251200,-89.503400,26,6,1989
818,0.00354095,"Gastropus hyptopus",1984_8_5,46.251200,-89.503400,5,8,1984
146.5,0.000504452,"Gastropus hyptopus",1989_6_5,46.251200,-89.503400,5,6,1989
99,0.000194796,"Gastropus hyptopus",1987_7_27,46.251200,-89.503400,27,7,1987
495,0.00131487,"Gastropus hyptopus",1991_6_17,46.251200,-89.503400,17,6,1991
147.5,0.000304737,"Gastropus hyptopus",1990_8_26,46.251200,-89.503400,26,8,1990
1010,0.00268287,"Gastropus hyptopus",1993_5_20,46.251200,-89.503400,20,5,1993
495,0.00214275,"Gastropus hyptopus",1984_7_15,46.251200,-89.503400,15,7,1984
218,0.000579074,"Gastropus hyptopus",1992_6_11,46.251200,-89.503400,11,6,1992
574,0.00197649,"Gastropus hyptopus",1989_5_19,46.251200,-89.503400,19,5,1989
1425.5,0.00378656,"Gastropus hyptopus",1992_7_23,46.251200,-89.503400,23,7,1992
39.6,0.00010519,"Gastropus hyptopus",1993_6_17,46.251200,-89.503400,17,6,1993
1789.5,0.00616188,"Gastropus hyptopus",1985_6_3,46.251200,-89.503400,3,6,1985
158.5,0.000545772,"Gastropus hyptopus",1989_8_28,46.251200,-89.503400,28,8,1989
139,0.000601702,"Gastropus hyptopus",1984_8_12,46.251200,-89.503400,12,8,1984
633.5,0.00218137,"Gastropus hyptopus",1989_6_19,46.251200,-89.503400,19,6,1989
17344.8,0.0580179,"Gastropus hyptopus",1995_7_20,46.251200,-89.503400,20,7,1995
51.5,0.0001368,"Gastropus hyptopus",1989_8_21,46.251200,-89.503400,21,8,1989
3043.5,0.0101804,"Gastropus hyptopus",1995_6_8,46.251200,-89.503400,8,6,1995
198,0.000525948,"Gastropus hyptopus",1992_7_2,46.251200,-89.503400,2,7,1992
1128.5,0.00299764,"Gastropus hyptopus",1991_6_10,46.251200,-89.503400,10,6,1991
12196.8,0.040798,"Gastropus hyptopus",1995_8_3,46.251200,-89.503400,3,8,1995
475,0.00126174,"Gastropus hyptopus",1987_6_15,46.251200,-89.503400,15,6,1987
2534.4,0.0084775,"Gastropus hyptopus",1995_6_1,46.251200,-89.503400,1,6,1995
198,0.000525948,"Gastropus hyptopus",1987_7_6,46.251200,-89.503400,6,7,1987
1300,0.00562743,"Gastropus hyptopus",1984_7_8,46.251200,-89.503400,8,7,1984
39.5,0.000136013,"Gastropus hyptopus",1990_5_21,46.251200,-89.503400,21,5,1990
2873.8,0.00961278,"Gastropus hyptopus",1995_8_31,46.251200,-89.503400,31,8,1995
871,0.00702661,"Gastropus hyptopus",1987_6_1,46.251200,-89.503400,1,6,1987
218,0.000579074,"Gastropus hyptopus",1991_8_5,46.251200,-89.503400,5,8,1991
2891,0.00853263,"Gastropus hyptopus",1990_6_18,46.251200,-89.503400,18,6,1990
317,0.000842048,"Gastropus hyptopus",1992_9_3,46.251200,-89.503400,3,9,1992
218,0.000579074,"Gastropus hyptopus",1992_6_18,46.251200,-89.503400,18,6,1992
13646,0.0308778,"Gastropus hyptopus",1990_7_16,46.251200,-89.503400,16,7,1990
772,0.00205067,"Gastropus hyptopus",1991_5_20,46.251200,-89.503400,20,5,1991
178,0.000472822,"Gastropus hyptopus",1991_8_12,46.251200,-89.503400,12,8,1991
20,0.000053126,"Gastropus stylifer",1984_6_3,46.251200,-89.503400,3,6,1984
25,0.0000590289,"Gastropus stylifer",1985_6_3,46.251200,-89.503400,3,6,1985
142.5,0.000378523,"Gastropus stylifer",1986_8_4,46.251200,-89.503400,4,8,1986
6.5,0.000017266,"Gastropus stylifer",1986_9_1,46.251200,-89.503400,1,9,1986
12,0.0000236116,"Gastropus stylifer",1989_7_24,46.251200,-89.503400,24,7,1989
41.5,0.000224556,"Gastropus stylifer",1985_9_2,46.251200,-89.503400,2,9,1985
46.5,0.000123518,"Gastropus stylifer",1986_8_25,46.251200,-89.503400,25,8,1986
29.5,0.0000580451,"Gastropus stylifer",1987_9_7,46.251200,-89.503400,7,9,1987
20,0.000053126,"Gastropus stylifer",1988_5_23,46.251200,-89.503400,23,5,1988
69.5,0.00013675,"Gastropus stylifer",1992_5_21,46.251200,-89.503400,21,5,1992
252,0.000669388,"Gastropus stylifer",1986_5_25,46.251200,-89.503400,25,5,1986
51.5,0.000177333,"Gastropus stylifer",1990_5_21,46.251200,-89.503400,21,5,1990
126,0.000433863,"Gastropus stylifer",1986_6_2,46.251200,-89.503400,2,6,1986
47.5,0.0000934625,"Gastropus stylifer",1987_8_10,46.251200,-89.503400,10,8,1987
91,0.000277534,"Gastropus stylifer",1990_5_19,46.251200,-89.503400,19,5,1990
79,0.000272025,"Gastropus stylifer",1986_8_11,46.251200,-89.503400,11,8,1986
39.5,0.0000777214,"Gastropus stylifer",1987_7_6,46.251200,-89.503400,6,7,1987
176.5,0.000347287,"Gastropus stylifer",1986_7_14,46.251200,-89.503400,14,7,1986
24,0.0000472232,"Gastropus stylifer",1989_7_10,46.251200,-89.503400,10,7,1989
218,0.000579074,"Gastropus stylifer",1984_9_9,46.251200,-89.503400,9,9,1984
137.5,0.000365242,"Gastropus stylifer",1986_6_9,46.251200,-89.503400,9,6,1986
20,0.000053126,"Gastropus stylifer",1984_6_24,46.251200,-89.503400,24,6,1984
327.5,0.000773279,"Gastropus stylifer",1985_5_27,46.251200,-89.503400,27,5,1985
8,0.0000212504,"Gastropus stylifer",1988_6_13,46.251200,-89.503400,13,6,1988
13,0.0000345319,"Gastropus stylifer",1988_7_11,46.251200,-89.503400,11,7,1988
92.5,0.000182006,"Gastropus stylifer",1986_7_21,46.251200,-89.503400,21,7,1986
648.5,0.00127601,"Gastropus stylifer",1986_6_30,46.251200,-89.503400,30,6,1986
79,0.000272025,"Gastropus stylifer",1990_7_23,46.251200,-89.503400,23,7,1990
39.5,0.0000777214,"Gastropus stylifer",1987_6_29,46.251200,-89.503400,29,6,1987
103,0.000354666,"Gastropus stylifer",1990_6_18,46.251200,-89.503400,18,6,1990
13,0.0000345319,"Gastropus stylifer",1988_5_30,46.251200,-89.503400,30,5,1988
67.5,0.000232426,"Gastropus stylifer",1990_7_9,46.251200,-89.503400,9,7,1990
614,0.00163097,"Gastropus stylifer",1987_6_8,46.251200,-89.503400,8,6,1987
28,0.0000578484,"Gastropus stylifer",1990_9_4,46.251200,-89.503400,4,9,1990
80.5,0.000118796,"Gastropus stylifer",1985_5_20,46.251200,-89.503400,20,5,1985
75.5,0.000148556,"Gastropus stylifer",1986_8_18,46.251200,-89.503400,18,8,1986
237.5,0.000817797,"Gastropus stylifer",1990_6_4,46.251200,-89.503400,4,6,1990
27.5,0.0000730483,"Gastropus stylifer",1989_5_29,46.251200,-89.503400,29,5,1989
512.5,0.00100841,"Gastropus stylifer",1986_7_7,46.251200,-89.503400,7,7,1986
142,0.000377195,"Gastropus stylifer",1984_8_19,46.251200,-89.503400,19,8,1984
706,0.00138915,"Gastropus stylifer",1986_6_23,46.251200,-89.503400,23,6,1986
20,0.0000393526,"Gastropus stylifer",1987_8_24,46.251200,-89.503400,24,8,1987
103,0.000354666,"Gastropus stylifer",1990_7_16,46.251200,-89.503400,16,7,1990
55.5,0.000147425,"Gastropus stylifer",1990_8_6,46.251200,-89.503400,6,8,1990
224,0.000595012,"Gastropus stylifer",1984_8_26,46.251200,-89.503400,26,8,1984
176.5,0.000347287,"Gastropus stylifer",1985_7_15,46.251200,-89.503400,15,7,1985
214,0.000736878,"Gastropus stylifer",1990_6_11,46.251200,-89.503400,11,6,1990
12,0.0000236116,"Gastropus stylifer",1989_8_21,46.251200,-89.503400,21,8,1989
20,0.0000393526,"Gastropus stylifer",1992_7_16,46.251200,-89.503400,16,7,1992
249.5,0.000859117,"Gastropus stylifer",1990_5_28,46.251200,-89.503400,28,5,1990
24,0.0000826405,"Gastropus stylifer",1990_7_30,46.251200,-89.503400,30,7,1990
151,0.000401102,"Gastropus stylifer",1985_7_8,46.251200,-89.503400,8,7,1985
79,0.000155443,"Gastropus stylifer",1987_8_17,46.251200,-89.503400,17,8,1987
55.5,0.000191106,"Gastropus stylifer",1990_8_13,46.251200,-89.503400,13,8,1990
13,0.0000345319,"Gastropus stylifer",1988_6_6,46.251200,-89.503400,6,6,1988
24,0.0000472232,"Gastropus stylifer",1989_8_28,46.251200,-89.503400,28,8,1989
20,0.000053126,"Gastropus stylifer",1984_7_1,46.251200,-89.503400,1,7,1984
529.5,0.00140651,"Gastropus stylifer",1985_6_24,46.251200,-89.503400,24,6,1985
353,0.0012155,"Gastropus stylifer",1985_7_1,46.251200,-89.503400,1,7,1985
25,0.0000590289,"Gastropus stylifer",1985_8_19,46.251200,-89.503400,19,8,1985
40,0.000106252,"Gastropus stylifer",1984_7_15,46.251200,-89.503400,15,7,1984
24,0.0000472232,"Gastropus stylifer",1989_6_26,46.251200,-89.503400,26,6,1989
25,0.0000590289,"Gastropus stylifer",1985_8_12,46.251200,-89.503400,12,8,1985
6.5,0.000017266,"Gastropus stylifer",1988_7_18,46.251200,-89.503400,18,7,1988
79,0.000209848,"Gastropus stylifer",1986_7_28,46.251200,-89.503400,28,7,1986
27.5,0.0000541099,"Gastropus stylifer",1989_7_17,46.251200,-89.503400,17,7,1989
406,0.000798858,"Gastropus stylifer",1991_7_22,46.251200,-89.503400,22,7,1991
24,0.0000495843,"Gastropus stylifer",1990_7_2,46.251200,-89.503400,2,7,1990
33,0.000087658,"Gastropus stylifer",1984_7_8,46.251200,-89.503400,8,7,1984
396,0.000779182,"Gastropus stylifer",1992_9_3,46.251200,-89.503400,3,9,1992
53,0.000229426,"Gastropus stylifer",1987_6_1,46.251200,-89.503400,1,6,1987
1068.5,0.00157681,"Gastropus stylifer",1986_5_26,46.251200,-89.503400,26,5,1986
227,0.000446652,"Gastropus stylifer",1985_7_22,46.251200,-89.503400,22,7,1985
109.5,0.000290865,"Gastropus stylifer",1986_6_16,46.251200,-89.503400,16,6,1986
65,0.000127896,"Gastropus stylifer",1993_8_31,46.251200,-89.503400,31,8,1993
29.5,0.0000580451,"Gastropus stylifer",1989_5_19,46.251200,-89.503400,19,5,1989
39.5,0.000104924,"Gastropus stylifer",1988_8_22,46.251200,-89.503400,22,8,1988
24,0.0000637513,"Gastropus stylifer",1988_8_29,46.251200,-89.503400,29,8,1988
20,0.0000393526,"Gastropus stylifer",1987_7_27,46.251200,-89.503400,27,7,1987
152.605,0.100441,"Holopedium gibberum",2011_6_22,46.251200,-89.503400,22,6,2011
54.5,0.0604798,"Holopedium gibberum",1986_8_11,46.251200,-89.503400,11,8,1986
27.5402,0.0135801,"Holopedium gibberum",2014_8_19,46.251200,-89.503400,19,8,2014
467.918,0.536587,"Holopedium gibberum",2007_7_23,46.251200,-89.503400,23,7,2007
344,0.316423,"Holopedium gibberum",1996_7_1,46.251200,-89.503400,1,7,1996
33.873,0.0186762,"Holopedium gibberum",2015_7_21,46.251200,-89.503400,21,7,2015
152,0.183513,"Holopedium gibberum",1999_8_29,46.251200,-89.503400,29,8,1999
10,0.00969756,"Holopedium gibberum",1994_6_30,46.251200,-89.503400,30,6,1994
484,0.41296,"Holopedium gibberum",1995_6_15,46.251200,-89.503400,15,6,1995
336.391,0.310109,"Holopedium gibberum",2013_6_18,46.251200,-89.503400,18,6,2013
35.8644,0.0166998,"Holopedium gibberum",2016_7_19,46.251200,-89.503400,19,7,2016
579.162,0.439811,"Holopedium gibberum",2009_8_11,46.251200,-89.503400,11,8,2009
190,0.203471,"Holopedium gibberum",1989_7_10,46.251200,-89.503400,10,7,1989
624,1.20626,"Holopedium gibberum",1985_5_17,46.251200,-89.503400,17,5,1985
408.761,0.182185,"Holopedium gibberum",2015_5_19,46.251200,-89.503400,19,5,2015
922.715,1.22314,"Holopedium gibberum",2008_7_15,46.251200,-89.503400,15,7,2008
26.4403,0.0310407,"Holopedium gibberum",2016_7_5,46.251200,-89.503400,5,7,2016
618,0.578469,"Holopedium gibberum",1996_7_8,46.251200,-89.503400,8,7,1996
95.5,0.109753,"Holopedium gibberum",1985_9_2,46.251200,-89.503400,2,9,1985
210,0.149997,"Holopedium gibberum",1993_7_1,46.251200,-89.503400,1,7,1993
323.733,0.376301,"Holopedium gibberum",2013_7_2,46.251200,-89.503400,2,7,2013
158,0.137512,"Holopedium gibberum",1984_6_24,46.251200,-89.503400,24,6,1984
